ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-04-11,1381.6432095218997,1049.3270556650696,1354.4871122418895,1381.6432095218997,1381.6432095218997,-166.62767810169632,-166.62767810169632,-166.62767810169632,-155.18991132203652,-155.18991132203652,-155.18991132203652,-11.437766779659789,-11.437766779659789,-11.437766779659789,0.0,0.0,0.0,1215.0155314202034
2015-04-12,1381.7512628350198,1238.0596137010734,1538.0495569936024,1381.7512628350198,1381.7512628350198,-10.317834552535173,-10.317834552535173,-10.317834552535173,0.8818539289773347,0.8818539289773347,0.8818539289773347,-11.199688481512508,-11.199688481512508,-11.199688481512508,0.0,0.0,0.0,1371.4334282824846
2015-04-13,1381.85931614814,1351.013124614467,1701.338883832286,1381.85931614814,1381.85931614814,144.5914412599772,144.5914412599772,144.5914412599772,155.5350055758053,155.5350055758053,155.5350055758053,-10.943564315828093,-10.943564315828093,-10.943564315828093,0.0,0.0,0.0,1526.4507574081172
2015-04-14,1381.9673694612598,1434.0949165619572,1744.5894352384012,1381.9673694612598,1381.9673694612598,184.5017312302196,184.5017312302196,184.5017312302196,195.18101260981834,195.18101260981834,195.18101260981834,-10.679281379598718,-10.679281379598718,-10.679281379598718,0.0,0.0,0.0,1566.4691006914793
2015-04-15,1382.07542277438,1292.8454915245059,1668.5315087223369,1382.07542277438,1382.07542277438,75.924996762362,75.924996762362,75.924996762362,86.34063128779913,86.34063128779913,86.34063128779913,-10.415634525437135,-10.415634525437135,-10.415634525437135,0.0,0.0,0.0,1458.0004195367421
2015-04-16,1382.1834760875001,1066.257537989635,1445.677126030435,1382.1834760875001,1382.1834760875001,-99.76168368201351,-99.76168368201351,-99.76168368201351,-89.60160136118976,-89.60160136118976,-89.60160136118976,-10.160082320823758,-10.160082320823758,-10.160082320823758,0.0,0.0,0.0,1282.4217924054867
2015-04-17,1382.29152940062,1008.3220728296974,1349.3947383924765,1382.29152940062,1382.29152940062,-203.0655382450526,-203.0655382450526,-203.0655382450526,-193.14699071883243,-193.14699071883243,-193.14699071883243,-9.918547526220172,-9.918547526220172,-9.918547526220172,0.0,0.0,0.0,1179.2259911555675
2015-04-18,1382.3995827137403,1027.6195928814977,1433.1025733133454,1382.3995827137403,1382.3995827137403,-164.88517915897677,-164.88517915897677,-164.88517915897677,-155.18991132195413,-155.18991132195413,-155.18991132195413,-9.695267837022634,-9.695267837022634,-9.695267837022634,0.0,0.0,0.0,1217.5144035547635
2015-04-19,1382.5076360268602,1198.344341635028,1507.8768516564635,1382.5076360268602,1382.5076360268602,-8.610847222500778,-8.610847222500778,-8.610847222500778,0.8818539287528128,0.8818539287528128,0.8818539287528128,-9.492701151253591,-9.492701151253591,-9.492701151253591,0.0,0.0,0.0,1373.8967888043594
2015-04-20,1382.6156893399802,1375.3168125052482,1719.0835281157295,1382.6156893399802,1382.6156893399802,146.22351756171972,146.22351756171972,146.22351756171972,155.5350055754404,155.5350055754404,155.5350055754404,-9.311488013720709,-9.311488013720709,-9.311488013720709,0.0,0.0,0.0,1528.8392069017
2015-04-21,1382.7237426531003,1403.8875984397043,1704.4253250917475,1382.7237426531003,1382.7237426531003,186.03054041428967,186.03054041428967,186.03054041428967,195.1810126097949,195.1810126097949,195.1810126097949,-9.150472195505234,-9.150472195505234,-9.150472195505234,0.0,0.0,0.0,1568.75428306739
2015-04-22,1382.8317959662204,1257.5185985672217,1646.9352362639788,1382.8317959662204,1382.8317959662204,77.33385264307822,77.33385264307822,77.33385264307822,86.34063128767355,86.34063128767355,86.34063128767355,-9.00677864459533,-9.00677864459533,-9.00677864459533,0.0,0.0,0.0,1460.1656486092986
2015-04-23,1382.9398492793405,1082.854219441626,1425.0170994674415,1382.9398492793405,1382.9398492793405,-98.47754770150087,-98.47754770150087,-98.47754770150087,-89.60160136130885,-89.60160136130885,-89.60160136130885,-8.87594634019201,-8.87594634019201,-8.87594634019201,0.0,0.0,0.0,1284.4623015778395
2015-04-24,1383.0479025924606,1040.8088085620118,1317.26261966183,1383.0479025924606,1383.0479025924606,-201.89910266873775,-201.89910266873775,-201.89910266873775,-193.14699071878542,-193.14699071878542,-193.14699071878542,-8.752111949952353,-8.752111949952353,-8.752111949952353,0.0,0.0,0.0,1181.148799923723
2015-04-25,1383.1559559055806,1043.4236736314558,1374.2101061406402,1383.1559559055806,1383.1559559055806,-163.81814999666864,-163.81814999666864,-163.81814999666864,-155.1899113220997,-155.1899113220997,-155.1899113220997,-8.628238674568943,-8.628238674568943,-8.628238674568943,0.0,0.0,0.0,1219.337805908912
2015-04-26,1383.2640092187005,1171.874378848667,1526.1744538570115,1383.2640092187005,1383.2640092187005,-7.61452938374875,-7.61452938374875,-7.61452938374875,0.8818539288763529,0.8818539288763529,0.8818539288763529,-8.496383312625102,-8.496383312625102,-8.496383312625102,0.0,0.0,0.0,1375.6494798349518
2015-04-27,1383.3720625318208,1367.9834438889432,1677.1745804791199,1383.3720625318208,1383.3720625318208,147.18701214457883,147.18701214457883,147.18701214457883,155.5350055755251,155.5350055755251,155.5350055755251,-8.347993430946286,-8.347993430946286,-8.347993430946286,0.0,0.0,0.0,1530.5590746763996
2015-04-28,1383.4801158449407,1397.940340785632,1719.1916823132851,1383.4801158449407,1383.4801158449407,187.00678699381393,187.00678699381393,187.00678699381393,195.18101260975598,195.18101260975598,195.18101260975598,-8.174225615942039,-8.174225615942039,-8.174225615942039,0.0,0.0,0.0,1570.4869028387545
2015-04-29,1383.5881691580607,1298.2164118523265,1623.0288402928006,1383.5881691580607,1383.5881691580607,78.37435615032008,78.37435615032008,78.37435615032008,86.34063128755442,86.34063128755442,86.34063128755442,-7.966275137234326,-7.966275137234326,-7.966275137234326,0.0,0.0,0.0,1461.962525308381
2015-04-30,1383.696222471181,1125.02902161332,1484.0460817921066,1383.696222471181,1383.696222471181,-97.31730835645959,-97.31730835645959,-97.31730835645959,-89.60160136077695,-89.60160136077695,-89.60160136077695,-7.715706995682625,-7.715706995682625,-7.715706995682625,0.0,0.0,0.0,1286.3789141147215
2015-05-01,1383.804275784301,1006.5127384770301,1349.4361484761228,1383.804275784301,1383.804275784301,-200.56176898397834,-200.56176898397834,-200.56176898397834,-193.14699071881236,-193.14699071881236,-193.14699071881236,-7.414778265166006,-7.414778265166006,-7.414778265166006,0.0,0.0,0.0,1183.2425068003226
2015-05-02,1383.912329097421,1062.0172698663878,1373.8821143370003,1383.912329097421,1383.912329097421,-162.2466531954671,-162.2466531954671,-162.2466531954671,-155.1899113220201,-155.1899113220201,-155.1899113220201,-7.056741873447015,-7.056741873447015,-7.056741873447015,0.0,0.0,0.0,1221.6656759019538
2015-05-03,1384.020382410541,1206.6833924118046,1535.8508809638906,1384.020382410541,1384.020382410541,-5.754268567073035,-5.754268567073035,-5.754268567073035,0.8818539290112952,0.8818539290112952,0.8818539290112952,-6.63612249608433,-6.63612249608433,-6.63612249608433,0.0,0.0,0.0,1378.266113843468
2015-05-04,1384.1284357236611,1371.0000721737783,1688.8551186858563,1384.1284357236611,1384.1284357236611,149.3860495321861,149.3860495321861,149.3860495321861,155.5350055756098,155.5350055756098,155.5350055756098,-6.148956043423706,-6.148956043423706,-6.148956043423706,0.0,0.0,0.0,1533.5144852558471
2015-05-05,1384.2364890367812,1430.492606954855,1743.8380487236786,1384.2364890367812,1384.2364890367812,189.58802732861304,189.58802732861304,189.58802732861304,195.18101260981356,195.18101260981356,195.18101260981356,-5.592985281200512,-5.592985281200512,-5.592985281200512,0.0,0.0,0.0,1573.8245163653942
2015-05-06,1384.3445423499013,1304.0766688240992,1651.8879179279443,1384.3445423499013,1384.3445423499013,81.37282587842354,81.37282587842354,81.37282587842354,86.34063128776091,86.34063128776091,86.34063128776091,-4.967805409337375,-4.967805409337375,-4.967805409337375,0.0,0.0,0.0,1465.7173682283249
2015-05-07,1384.4525956630214,1104.8172367312025,1452.303141627719,1384.4525956630214,1384.4525956630214,-93.8765562544996,-93.8765562544996,-93.8765562544996,-89.60160136089605,-89.60160136089605,-89.60160136089605,-4.2749548936035655,-4.2749548936035655,-4.2749548936035655,0.0,0.0,0.0,1290.5760394085219
2015-05-08,1384.5606489761415,1033.9649270352165,1386.1642610482766,1384.5606489761415,1384.5606489761415,-196.66493917690164,-196.66493917690164,-196.66493917690164,-193.14699071883933,-193.14699071883933,-193.14699071883933,-3.517948458062311,-3.517948458062311,-3.517948458062311,0.0,0.0,0.0,1187.8957097992397
2015-05-09,1384.6687022892615,1080.3686640674173,1408.5100138127448,1384.6687022892615,1384.6687022892615,-157.8921621770233,-157.8921621770233,-157.8921621770233,-155.18991132193483,-155.18991132193483,-155.18991132193483,-2.7022508550884377,-2.7022508550884377,-2.7022508550884377,0.0,0.0,0.0,1226.7765401122383
2015-05-10,1384.7767556023814,1185.174948245852,1547.4949876397945,1384.7767556023814,1384.7767556023814,-0.9533378548856425,-0.9533378548856425,-0.9533378548856425,0.8818539291405365,0.8818539291405365,0.8818539291405365,-1.8351917840261789,-1.8351917840261789,-1.8351917840261789,0.0,0.0,0.0,1383.8234177474958
2015-05-11,1384.8848089155017,1369.2989999500041,1692.8851842322588,1384.8848089155017,1384.8848089155017,154.60918149799681,154.60918149799681,154.60918149799681,155.53500557545848,155.53500557545848,155.53500557545848,-0.9258240774616703,-0.9258240774616703,-0.9258240774616703,0.0,0.0,0.0,1539.4939904134985
2015-05-12,1384.9928622286216,1363.9105109730301,1779.1607754053784,1384.9928622286216,1384.9928622286216,195.19628364584602,195.19628364584602,195.19628364584602,195.18101260978236,195.18101260978236,195.18101260978236,0.015271036063665578,0.015271036063665578,0.015271036063665578,0.0,0.0,0.0,1580.1891458744676
2015-05-13,1385.1009155417416,1318.7989848638008,1650.8038981373309,1385.1009155417416,1385.1009155417416,87.3168574899622,87.3168574899622,87.3168574899622,86.34063128763532,86.34063128763532,86.34063128763532,0.976226202326883,0.976226202326883,0.976226202326883,0.0,0.0,0.0,1472.4177730317037
2015-05-14,1385.2089688548617,1159.3904917755563,1438.2623509301336,1385.2089688548617,1385.2089688548617,-87.65743043342067,-87.65743043342067,-87.65743043342067,-89.60160136101123,-89.60160136101123,-89.60160136101123,1.9441709275905552,1.9441709275905552,1.9441709275905552,0.0,0.0,0.0,1297.5515384214411
2015-05-15,1385.3170221679818,994.6741434275972,1371.7240340455717,1385.3170221679818,1385.3170221679818,-190.24144348425432,-190.24144348425432,-190.24144348425432,-193.14699071886625,-193.14699071886625,-193.14699071886625,2.9055472346119577,2.9055472346119577,2.9055472346119577,0.0,0.0,0.0,1195.0755786837276
2015-05-16,1385.4250754811017,1047.5040645254342,1406.1917618783868,1385.4250754811017,1385.4250754811017,-151.343462374133,-151.343462374133,-151.343462374133,-155.18991132208046,-155.18991132208046,-155.18991132208046,3.8464489479474406,3.8464489479474406,3.8464489479474406,0.0,0.0,0.0,1234.0816131069687
2015-05-17,1385.533128794222,1225.6859180662918,1541.0212723081313,1385.533128794222,1385.533128794222,5.6348287665175185,5.6348287665175185,5.6348287665175185,0.8818539285508493,0.8818539285508493,0.8818539285508493,4.7529748379666685,4.7529748379666685,4.7529748379666685,0.0,0.0,0.0,1391.1679575607395
2015-05-18,1385.641182107342,1370.1781608417555,1725.7162521548998,1385.641182107342,1385.641182107342,161.14659098490344,161.14659098490344,161.14659098490344,155.53500557554318,155.53500557554318,155.53500557554318,5.611585409360278,5.611585409360278,5.611585409360278,0.0,0.0,0.0,1546.7877730922455
2015-05-19,1385.749235420462,1402.3936044835298,1740.9116235389124,1385.749235420462,1385.749235420462,201.59046558648117,201.59046558648117,201.59046558648117,195.18101260975118,195.18101260975118,195.18101260975118,6.409452976729993,6.409452976729993,6.409452976729993,0.0,0.0,0.0,1587.339701006943
2015-05-20,1385.8572887335822,1322.8528109527504,1659.8191144003808,1385.8572887335822,1385.8572887335822,93.47542611945546,93.47542611945546,93.47542611945546,86.34063128752268,86.34063128752268,86.34063128752268,7.134794831932774,7.134794831932774,7.134794831932774,0.0,0.0,0.0,1479.3327148530377
2015-05-21,1385.9653420467023,1144.1936557887884,1467.0282151752192,1385.9653420467023,1385.9653420467023,-81.82442158977999,-81.82442158977999,-81.82442158977999,-89.60160136080876,-89.60160136080876,-89.60160136080876,7.77717977102878,7.77717977102878,7.77717977102878,0.0,0.0,0.0,1304.1409204569222
2015-05-22,1386.0733953598221,1063.9191843584872,1410.7867442228057,1386.0733953598221,1386.0733953598221,-184.81919171864376,-184.81919171864376,-184.81919171864376,-193.14699071881924,-193.14699071881924,-193.14699071881924,8.32779900017547,8.32779900017547,8.32779900017547,0.0,0.0,0.0,1201.2542036411783
2015-05-23,1386.1814486729422,1040.5967579675737,1417.370451174753,1386.1814486729422,1386.1814486729422,-146.41021786405253,-146.41021786405253,-146.41021786405253,-155.189911321998,-155.189911321998,-155.189911321998,8.779693457945477,8.779693457945477,8.779693457945477,0.0,0.0,0.0,1239.7712308088896
2015-05-24,1386.2895019860623,1235.2057337289602,1588.2329502159712,1386.2895019860623,1386.2895019860623,10.009784775683125,10.009784775683125,10.009784775683125,0.8818539286801051,0.8818539286801051,0.8818539286801051,9.12793084700302,9.12793084700302,9.12793084700302,0.0,0.0,0.0,1396.2992867617454
2015-05-25,1386.3975552991826,1355.4126466592647,1683.8932166158327,1386.3975552991826,1386.3975552991826,164.9047326998427,164.9047326998427,164.9047326998427,155.53500557562043,155.53500557562043,155.53500557562043,9.369727124222278,9.369727124222278,9.369727124222278,0.0,0.0,0.0,1551.3022879990253
2015-05-26,1386.5056086123025,1367.6570863814284,1747.5072606883286,1386.5056086123025,1386.5056086123025,204.68552142249357,204.68552142249357,204.68552142249357,195.18101260972006,195.18101260972006,195.18101260972006,9.50450881277353,9.50450881277353,9.50450881277353,0.0,0.0,0.0,1591.191130034796
2015-05-27,1386.6136619254225,1318.979888946222,1643.9685584085648,1386.6136619254225,1386.6136619254225,95.87454551284819,95.87454551284819,95.87454551284819,86.34063128772915,86.34063128772915,86.34063128772915,9.53391422511904,9.53391422511904,9.53391422511904,0.0,0.0,0.0,1482.4882074382708
2015-05-28,1386.7217152385426,1136.9213751443374,1472.2593044659204,1386.7217152385426,1386.7217152385426,-80.13986788940228,-80.13986788940228,-80.13986788940228,-89.60160136092392,-89.60160136092392,-89.60160136092392,9.461733471521647,9.461733471521647,9.461733471521647,0.0,0.0,0.0,1306.5818473491404
2015-05-29,1386.8297685516627,1048.7998295771079,1387.5268953179125,1386.8297685516627,1386.8297685516627,-183.85320179667366,-183.85320179667366,-183.85320179667366,-193.14699071884618,-193.14699071884618,-193.14699071884618,9.293788922172547,9.293788922172547,9.293788922172547,0.0,0.0,0.0,1202.976566754989
2015-05-30,1386.9378218647826,1082.4972441562852,1406.1314063318866,1386.9378218647826,1386.9378218647826,-146.1521517825749,-146.1521517825749,-146.1521517825749,-155.1899113219156,-155.1899113219156,-155.1899113219156,9.037759539340707,9.037759539340707,9.037759539340707,0.0,0.0,0.0,1240.7856700822076
2015-05-31,1387.0458751779029,1231.1052864792928,1544.2432797661152,1387.0458751779029,1387.0458751779029,9.584808076273863,9.584808076273863,9.584808076273863,0.8818539288093464,0.8818539288093464,0.8818539288093464,8.702954147464515,8.702954147464515,8.702954147464515,0.0,0.0,0.0,1396.6306832541768
2015-06-01,1387.153928491023,1336.6597354200073,1687.9432729323655,1387.153928491023,1387.153928491023,163.83504579036733,163.83504579036733,163.83504579036733,155.535005575484,155.535005575484,155.535005575484,8.300040214883326,8.300040214883326,8.300040214883326,0.0,0.0,0.0,1550.9889742813903
2015-06-02,1387.2619818041428,1440.0377976818286,1831.5511674351624,1387.2619818041428,1387.2619818041428,203.0217486459454,203.0217486459454,203.0217486459454,195.18101260977758,195.18101260977758,195.18101260977758,7.840736036167815,7.840736036167815,7.840736036167815,0.0,0.0,0.0,1590.2837304500881
2015-06-03,1387.370035117263,1325.7517319510525,1610.7272851864257,1387.370035117263,1387.370035117263,93.67810657751963,93.67810657751963,93.67810657751963,86.34063128794861,86.34063128794861,86.34063128794861,7.337475289571016,7.337475289571016,7.337475289571016,0.0,0.0,0.0,1481.0481416947825
2015-06-04,1387.478088430383,1141.2573829229732,1472.69038494128,1387.478088430383,1387.478088430383,-82.79854759358376,-82.79854759358376,-82.79854759358376,-89.60160136104301,-89.60160136104301,-89.60160136104301,6.803053767459248,6.803053767459248,6.803053767459248,0.0,0.0,0.0,1304.679540836799
2015-06-05,1387.586141743503,991.7467984393635,1365.7692665893492,1387.586141743503,1387.586141743503,-186.89672210509121,-186.89672210509121,-186.89672210509121,-193.14699071887372,-193.14699071887372,-193.14699071887372,6.25026861378252,6.25026861378252,6.25026861378252,0.0,0.0,0.0,1200.689419638412
2015-06-06,1387.6941950566231,1066.2522211924045,1368.044080152726,1387.6941950566231,1387.6941950566231,-149.49835068649787,-149.49835068649787,-149.49835068649787,-155.1899113218332,-155.1899113218332,-155.1899113218332,5.691560635335297,5.691560635335297,5.691560635335297,0.0,0.0,0.0,1238.1958443701253
2015-06-07,1387.8022483697432,1233.9429449991399,1529.4721242884652,1387.8022483697432,1387.8022483697432,6.020524103666061,6.020524103666061,6.020524103666061,0.8818539285790942,0.8818539285790942,0.8818539285790942,5.138670175086967,5.138670175086967,5.138670175086967,0.0,0.0,0.0,1393.8227724734093
2015-06-08,1387.9103016828633,1360.2361058533281,1720.787997324828,1387.9103016828633,1387.9103016828633,160.13732222354415,160.13732222354415,160.13732222354415,155.53500557556126,155.53500557556126,155.53500557556126,4.602316647982894,4.602316647982894,4.602316647982894,0.0,0.0,0.0,1548.0476239064074
2015-06-09,1388.0183549959834,1453.9826744335458,1732.1957850925403,1388.0183549959834,1388.0183549959834,199.2729237627321,199.2729237627321,199.2729237627321,195.18101260974643,195.18101260974643,195.18101260974643,4.091911152985656,4.091911152985656,4.091911152985656,0.0,0.0,0.0,1587.2912787587154
2015-06-10,1388.1264083091035,1260.9865060310767,1646.5212434097514,1388.1264083091035,1388.1264083091035,89.95594189715615,89.95594189715615,89.95594189715615,86.340631287823,86.340631287823,86.340631287823,3.615310609333153,3.615310609333153,3.615310609333153,0.0,0.0,0.0,1478.0823502062597
2015-06-11,1388.234461572328,1136.815230271524,1472.9771617737888,1388.234461572328,1388.234461572328,-86.42298071325916,-86.42298071325916,-86.42298071325916,-89.60160136116212,-89.60160136116212,-89.60160136116212,3.178620647902965,3.178620647902965,3.178620647902965,0.0,0.0,0.0,1301.8114808590688
2015-06-12,1388.3425148355527,1040.2218527621444,1371.2041781719895,1388.3425148355527,1388.3425148355527,-190.36093766321525,-190.36093766321525,-190.36093766321525,-193.1469907188255,-193.1469907188255,-193.1469907188255,2.786053055610222,2.786053055610222,2.786053055610222,0.0,0.0,0.0,1197.9815771723374
2015-06-13,1388.450568098777,1056.98034188135,1388.8485558282296,1388.450568098777,1388.450568098777,-152.7500693587891,-152.7500693587891,-152.7500693587891,-155.18991132220117,-155.18991132220117,-155.18991132220117,2.4398419634120754,2.4398419634120754,2.4398419634120754,0.0,0.0,0.0,1235.700498739988
2015-06-14,1388.5586213620015,1219.0031558054036,1577.8122664533398,1388.5586213620015,1388.5586213620015,3.022075162826081,3.022075162826081,3.022075162826081,0.8818539287140658,0.8818539287140658,0.8818539287140658,2.1402212341120155,2.1402212341120155,2.1402212341120155,0.0,0.0,0.0,1391.5806965248275
2015-06-15,1388.6666746252263,1414.226294248543,1727.8348722735102,1388.6666746252263,1388.6666746252263,157.42046927096177,157.42046927096177,157.42046927096177,155.53500557564595,155.53500557564595,155.53500557564595,1.8854636953158357,1.8854636953158357,1.8854636953158357,0.0,0.0,0.0,1546.087143896188
2015-06-16,1388.7747278884508,1458.3582208748826,1736.3775263588216,1388.7747278884508,1388.7747278884508,196.85299363859102,196.85299363859102,196.85299363859102,195.18101260972298,195.18101260972298,195.18101260972298,1.6719810288680141,1.6719810288680141,1.6719810288680141,0.0,0.0,0.0,1585.6277215270418
2015-06-17,1388.8827811516755,1293.899688480445,1622.8177482125564,1388.8827811516755,1388.8827811516755,87.83511261306303,87.83511261306303,87.83511261306303,86.34063128803594,86.34063128803594,86.34063128803594,1.4944813250270945,1.4944813250270945,1.4944813250270945,0.0,0.0,0.0,1476.7178937647386
2015-06-18,1388.9908344148998,1101.4554925758137,1464.9786878695609,1388.9908344148998,1388.9908344148998,-88.255421770431,-88.255421770431,-88.255421770431,-89.60160136095573,-89.60160136095573,-89.60160136095573,1.3461795905247256,1.3461795905247256,1.3461795905247256,0.0,0.0,0.0,1300.7354126444689
2015-06-19,1389.0988876781246,1050.1111697814868,1323.5263879259205,1389.0988876781246,1389.0988876781246,-191.92793580322842,-191.92793580322842,-191.92793580322842,-193.14699071885303,-193.14699071885303,-193.14699071885303,1.219054915624605,1.219054915624605,1.219054915624605,0.0,0.0,0.0,1197.1709518748962
2015-06-20,1389.206940941349,1090.011072315075,1389.364987976417,1389.206940941349,1389.206940941349,-154.08576471903635,-154.08576471903635,-154.08576471903635,-155.18991132211875,-155.18991132211875,-155.18991132211875,1.1041466030823726,1.1041466030823726,1.1041466030823726,0.0,0.0,0.0,1235.1211762223127
2015-06-21,1389.3149942045736,1220.0095578976347,1557.8390988105598,1389.3149942045736,1389.3149942045736,1.8737343123948647,1.8737343123948647,1.8737343123948647,0.8818539288489935,0.8818539288489935,0.8818539288489935,0.9918803835458714,0.9918803835458714,0.9918803835458714,0.0,0.0,0.0,1391.1887285169685
2015-06-22,1389.4230474677981,1369.585729890648,1693.5792171537491,1389.4230474677981,1389.4230474677981,156.4074204982039,156.4074204982039,156.4074204982039,155.5350055757306,155.5350055757306,155.5350055757306,0.8724149224732849,0.8724149224732849,0.8724149224732849,0.0,0.0,0.0,1545.830467966002
2015-06-23,1389.531100731023,1406.0974764437042,1755.7495887873638,1389.531100731023,1389.531100731023,195.91701080075242,195.91701080075242,195.91701080075242,195.1810126097651,195.1810126097651,195.1810126097651,0.7359981909872962,0.7359981909872962,0.7359981909872962,0.0,0.0,0.0,1585.4481115317753
2015-06-24,1389.6391539942474,1272.1711035619455,1645.744442098244,1389.6391539942474,1389.6391539942474,86.91395423433097,86.91395423433097,86.91395423433097,86.34063128791684,86.34063128791684,86.34063128791684,0.573322946414138,0.573322946414138,0.573322946414138,0.0,0.0,0.0,1476.5531082285784
2015-06-25,1389.747207257472,1149.923675341926,1507.4729858717255,1389.747207257472,1389.747207257472,-89.22573080288464,-89.22573080288464,-89.22573080288464,-89.60160136107089,-89.60160136107089,-89.60160136107089,0.37587055818624954,0.37587055818624954,0.37587055818624954,0.0,0.0,0.0,1300.5214764545872
2015-06-26,1389.8552605206967,1044.2073731098585,1364.7287956998941,1389.8552605206967,1389.8552605206967,-193.0107579966478,-193.0107579966478,-193.0107579966478,-193.14699071888,-193.14699071888,-193.14699071888,0.13623272223220242,0.13623272223220242,0.13623272223220242,0.0,0.0,0.0,1196.844502524049
2015-06-27,1389.963313783921,1057.0590691786283,1392.09417632606,1389.963313783921,1389.963313783921,-155.34151009824478,-155.34151009824478,-155.34151009824478,-155.18991132203917,-155.18991132203917,-155.18991132203917,-0.15159877620560377,-0.15159877620560377,-0.15159877620560377,0.0,0.0,0.0,1234.6218036856762
2015-06-28,1390.0713670471455,1186.5570247856333,1580.0662259051799,1390.0713670471455,1390.0713670471455,0.3898707461802564,0.3898707461802564,0.3898707461802564,0.8818539286187705,0.8818539286187705,0.8818539286187705,-0.4919831824385142,-0.4919831824385142,-0.4919831824385142,0.0,0.0,0.0,1390.4612377933258
2015-06-29,1390.1794203103702,1393.6712414407652,1708.8083440978107,1390.1794203103702,1390.1794203103702,154.64757504454022,154.64757504454022,154.64757504454022,155.53500557558678,155.53500557558678,155.53500557558678,-0.8874305310465528,-0.8874305310465528,-0.8874305310465528,0.0,0.0,0.0,1544.8269953549104
2015-06-30,1390.2874735735948,1450.396398112152,1800.083719412018,1390.2874735735948,1390.2874735735948,193.84255621743472,193.84255621743472,193.84255621743472,195.1810126098149,195.1810126098149,195.1810126098149,-1.3384563923801889,-1.3384563923801889,-1.3384563923801889,0.0,0.0,0.0,1584.1300297910295
2015-07-01,1390.3955268368193,1320.7697050919912,1693.3352970639824,1390.3955268368193,1390.3955268368193,84.49713493076142,84.49713493076142,84.49713493076142,86.34063128779773,86.34063128779773,86.34063128779773,-1.84349635703631,-1.84349635703631,-1.84349635703631,0.0,0.0,0.0,1474.8926617675806
2015-07-02,1390.5035801000438,1140.5246391384132,1418.89307547649,1390.5035801000438,1390.5035801000438,-92.00048462583167,-92.00048462583167,-92.00048462583167,-89.60160136118606,-89.60160136118606,-89.60160136118606,-2.3988832646456344,-2.3988832646456344,-2.3988832646456344,0.0,0.0,0.0,1298.5030954742122
2015-07-03,1390.6116333632685,1003.012784771062,1384.365603186202,1390.6116333632685,1390.6116333632685,-196.14587906422935,-196.14587906422935,-196.14587906422935,-193.14699071890698,-193.14699071890698,-193.14699071890698,-2.998888345322384,-2.998888345322384,-2.998888345322384,0.0,0.0,0.0,1194.4657542990392
2015-07-04,1390.719686626493,1070.3233825684663,1434.1091831225451,1390.719686626493,1390.719686626493,-158.8257368856423,-158.8257368856423,-158.8257368856423,-155.18991132217906,-155.18991132217906,-155.18991132217906,-3.6358255634632095,-3.6358255634632095,-3.6358255634632095,0.0,0.0,0.0,1231.8939497408508
2015-07-05,1390.8277398897178,1246.2094654371288,1579.6433173212836,1390.8277398897178,1390.8277398897178,-3.4183626607377877,-3.4183626607377877,-3.4183626607377877,0.8818539287479972,0.8818539287479972,0.8818539287479972,-4.3002165894857844,-4.3002165894857844,-4.3002165894857844,0.0,0.0,0.0,1387.40937722898
2015-07-06,1390.935793152942,1373.9426738087348,1733.0893678660627,1390.935793152942,1390.935793152942,150.55399354558767,150.55399354558767,150.55399354558767,155.53500557566403,155.53500557566403,155.53500557566403,-4.981012030076354,-4.981012030076354,-4.981012030076354,0.0,0.0,0.0,1541.4897866985298
2015-07-07,1391.0438464161668,1393.465507573272,1705.7080145031437,1391.0438464161668,1391.0438464161668,189.5151497351525,189.5151497351525,189.5151497351525,195.1810126097837,195.1810126097837,195.1810126097837,-5.665862874631205,-5.665862874631205,-5.665862874631205,0.0,0.0,0.0,1580.5589961513194
2015-07-08,1391.1518996793914,1269.3430796092396,1622.3440327399262,1391.1518996793914,1391.1518996793914,79.99919667386736,79.99919667386736,79.99919667386736,86.34063128767214,86.34063128767214,86.34063128767214,-6.341434613804772,-6.341434613804772,-6.341434613804772,0.0,0.0,0.0,1471.1510963532587
2015-07-09,1391.2599529426159,1129.0360531723259,1469.7102973031554,1391.2599529426159,1391.2599529426159,-96.59535656121398,-96.59535656121398,-96.59535656121398,-89.60160136097964,-89.60160136097964,-89.60160136097964,-6.993755200234332,-6.993755200234332,-6.993755200234332,0.0,0.0,0.0,1294.664596381402
2015-07-10,1391.3680062058404,1036.454192963088,1378.3951264988984,1391.3680062058404,1391.3680062058404,-200.75557770842792,-200.75557770842792,-200.75557770842792,-193.1469907188593,-193.1469907188593,-193.1469907188593,-7.608586989568599,-7.608586989568599,-7.608586989568599,0.0,0.0,0.0,1190.6124284974126
2015-07-11,1391.476059469065,1055.9018092709919,1387.9965513909285,1391.476059469065,1391.476059469065,-163.36172337485303,-163.36172337485303,-163.36172337485303,-155.18991132209945,-155.18991132209945,-155.18991132209945,-8.171812052753552,-8.171812052753552,-8.171812052753552,0.0,0.0,0.0,1228.114336094212
